,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
154,2022-07-08,0.0,36884.67319729325,13477290.412163613,1076.4497042464548,1158743.96577228,352.49491060740735,7.990718810010451,64.12540123267797,0.0,38234
155,2022-07-09,0.0,62603.73127955486,9586138.182473568,1460.7560435321884,2133808.2187158125,405.3678189476306,6.08246268145707,64.15237501143065,0.0,23648
156,2022-07-10,0.0,59110.5893913082,6812798.823920422,901.1499155873905,812071.1703631611,261.0467784474068,8.011877672949709,64.13184450291865,0.0,26098
157,2022-07-11,0.0,55212.78269862771,7040581.564832155,983.5072743780453,967286.5587545316,215.5456026460983,1.2142817855813948,64.11741061583953,0.0,32664
158,2022-07-12,0.0,62756.47111330473,8061890.485197898,944.5694330824082,892211.413913622,222.30499063002614,19.98450174476316,64.15047385386346,0.0,36265
159,2022-07-13,0.0,506521.41627051175,18790851.68160597,4090.6549726883336,16733458.105579792,383.06461617005687,5.302614349986202,64.23683307086483,0.0,49054
160,2022-07-14,0.0,353963.7677028314,13525602.628076024,2228.1492952721023,4964649.282021567,312.74515880678933,3.9969125718803022,64.10866055714905,0.0,43248
161,2022-07-15,0.0,99974.3654760773,15222627.476253964,1206.4782396916692,1455589.7428495088,320.55060069182264,16.002179618414367,64.1055047482937,0.0,47489
162,2022-07-16,0.0,110080.06346260676,20062617.45541919,1364.3306727150798,1861398.1845111824,342.52915139348477,64.0088099464248,64.2917236373375,0.0,58572
163,2022-07-17,0.0,43442.33482226351,24196415.570853896,1148.3694574209096,1318752.4107371944,392.13690475259136,63.99817184061556,65.17857332550415,0.0,61704
164,2022-07-18,0.0,367959.79760232434,44841902.24680692,2545.270834085638,6478403.618846999,517.2434337648156,63.96879173305121,112.34181051407947,0.0,86694
165,2022-07-19,0.0,99968.36092725628,29929643.681304373,1513.8605141708317,2291773.6563655753,430.1472216341531,63.90371367036174,64.1442784390193,0.0,69580
166,2022-07-20,0.0,123840.22553111668,31346727.75535403,1412.8308582822224,1996091.034114481,381.43521927640245,63.92270506421343,64.18460927778645,0.0,82181
167,2022-07-21,0.0,83370.81140818812,25744262.689280573,1332.8310178903284,1776438.522250569,375.2643862408433,15.962616156703447,64.13788484561846,0.0,68603
168,2022-07-22,0.0,282231.46067640505,29963956.79265052,2083.7706021908725,4342099.922554911,423.83632675573955,63.88503706010216,64.2212254020377,0.0,70697
169,2022-07-23,0.0,124192.44034888012,25356320.782852698,1758.9144163997285,3093779.924218797,385.4422859748073,28.743656296972173,64.23321223227109,0.0,65785
170,2022-07-24,0.0,150179.2520661184,29683781.759047434,1882.8760747529034,3545222.3128769007,438.38288278366366,63.92573407907916,64.50856875182464,0.0,67712
171,2022-07-25,0.0,230640.516885924,26954117.337373793,2000.2250291702455,4000900.1673191097,410.2542935019831,64.00470491299984,64.3140051996788,0.0,65701
172,2022-07-26,0.0,131150.4647885843,20437303.582823794,1414.439838692597,2000640.0572807402,347.84531406923435,63.75233604665381,64.41532889185773,0.0,58754
173,2022-07-27,0.0,143610.1853629685,46083317.23138146,2171.506346569156,4715439.813190123,541.246106331483,63.979926243428494,64.66853576515078,0.0,85143
174,2022-07-28,0.0,103006.86455445508,87251249.06891996,2047.0591662779163,4190451.230242438,482.7739270892881,64.00274284965626,64.21861364124732,7.990680405045571,180729
175,2022-07-29,0.0,130710.6217089734,60805751.78800989,1712.3912359533347,2932283.7449697894,387.08328370909044,63.91610997086458,64.17226725726152,2.4172336844826265,157087
176,2022-07-30,0.0,108770.87831579582,38869687.861666605,1502.2337645763348,2256706.283433187,341.543397199327,63.88210806883863,64.13116467180355,0.0,113806
177,2022-07-31,0.0,161478.48952838333,36864068.15491634,2194.0716719965317,4813950.501857657,389.0748950364793,63.72602799460808,64.13494323426096,0.0,94748
178,2022-08-01,0.0,198146.6431170624,38898006.45482767,1796.1029190028962,3225985.6956507247,368.43606932283535,63.82582350350492,64.16376223116904,0.9962896267977037,105576
179,2022-08-02,0.0,125324.6594389156,45226815.62338018,1635.8008288336982,2675844.3516130145,382.57131421086615,7.571326078717091,64.14287838283195,0.0,118218
180,2022-08-03,0.0,225720.2185116984,47880042.40236611,1685.804095017491,2841935.4467777414,278.0910149172704,18.04740005099709,64.12238354823188,1.0011042180972007,172174
